Code;Libellé;Centroide_X;Centroide_Y
22033;Caurel;-3,03948925;48,21720331
22034;Cavan;-3,352487453;48,68217884
22035;Les Champs-Géraux;-1,977759388;48,42582739
22036;La Chapelle-Blanche;-2,128495416;48,26816353
22037;La Chapelle-Neuve;-3,440279719;48,46570429
22038;Châtelaudren;-2,971153841;48,54017775
22039;La Chèze;-2,662708655;48,13485458
22040;Coadout;-3,178699257;48,51488688
22041;Coatascorn;-3,255415589;48,66963864
22042;Coatréven;-3,325552584;48,76339144
22043;Coëtlogon;-2,543185564;48,13216023
22044;Coëtmieux;-2,592044106;48,48657238
22045;Cohiniac;-2,946516662;48,45142821
22046;Collinée;-2,523015952;48,29402035
22047;Corlay;-3,037981998;48,31011546
22048;Corseul;-2,166083136;48,48293814
22049;Créhen;-2,190733084;48,54023633
22050;Dinan;-2,048159006;48,45568699
22051;Dolo;-2,330465637;48,38133102
22052;Duault;-3,435931213;48,36479127
22053;Éréac;-2,3438124;48,27421278
22054;Erquy;-2,458366424;48,61922274
22055;Étables-sur-Mer;-2,841212129;48,62566813
22056;Évran;-1,97999708;48,38489805
22057;Le Faouët;-3,073772761;48,67877106
22058;La Ferrière;-2,625611251;48,14510722
22059;Le Foeil;-2,914804324;48,41734958
22060;Gausson;-2,76134774;48,29282272
22061;Glomel;-3,388019922;48,2059119
22062;Gomené;-2,491837845;48,18013085
22063;Gommenec'h;-3,047838652;48,63717372
22064;Gouarec;-3,195552157;48,23560033
22065;Goudelin;-3,02306215;48,6032384
22066;Le Gouray;-2,488364542;48,32113047
22067;Grâces;-3,182809255;48,54469247
22068;Grâce-Uzel;-2,794310928;48,25020675
22069;Guenroc;-2,080804384;48,3135546
22070;Guingamp;-3,153543478;48,56050749
22071;Guitté;-2,102254208;48,29075056
22072;Gurunhuel;-3,288717839;48,50830454
22073;La Harmoye;-2,968774788;48,34586807
22074;Le Haut-Corlay;-3,032164811;48,34065929
22075;Hémonstoir;-2,850028628;48,1572034
22076;Hénanbihen;-2,381451821;48,55785675
22077;Hénansal;-2,447858043;48,53798886
22078;Hengoat;-3,201620303;48,74828171
22079;Hénon;-2,683598347;48,3867732
22080;L'Hermitage-Lorge;-2,828047845;48,33706256
22081;Hillion;-2,646343434;48,50312625
22082;Le Hinglé;-2,082969787;48,39787714
22083;Illifaut;-2,336097682;48,14448673
22084;Jugon-les-Lacs;-2,325131398;48,41729091
22085;Kerbors;-3,181594824;48,82371535
22086;Kerfot;-3,031600856;48,73685433
22087;Kergrist-Moëlou;-3,325645846;48,29451828
22088;Kerien;-3,230699155;48,40939888
22090;Kermaria-Sulard;-3,373192561;48,77344954
22091;Kermoroc'h;-3,203231535;48,6149015
22092;Kerpert;-3,136472899;48,38972384
22093;Lamballe;-2,495382441;48,46844072
22094;Lancieux;-2,148188339;48,60066264
22095;Landebaëron;-3,204696327;48,63771987
22096;Landébia;-2,337208622;48,51501975
22097;La Landec;-2,183149875;48,42569409
22098;Landéhen;-2,541975014;48,42198554
22099;Lanfains;-2,911393334;48,36532021
22100;Langast;-2,655990565;48,28409584
22101;Langoat;-3,297734612;48,73487617
22102;Langourla;-2,416285472;48,28524348
22103;Langrolay-sur-Rance;-2,009844681;48,5551873
22104;Languédias;-2,205738396;48,39311245
22105;Languenan;-2,133254669;48,51147707
22106;Langueux;-2,709652432;48,4999591
22107;Laniscat;-3,137080984;48,24023816
22108;Lanleff;-3,04644377;48,69299468
22109;Lanloup;-2,968549229;48,70980585
22110;Lanmérin;-3,357260463;48,73998537
22111;Lanmodez;-3,096539973;48,8455256
22112;Lannebert;-3,009130695;48,65028899
22113;Lannion;-3,461602789;48,74361727
22114;Lanrelas;-2,295088496;48,24615521
22115;Lanrivain;-3,215309363;48,35904366
22116;Lanrodec;-3,043287219;48,49958094
22117;Lantic;-2,898651539;48,60425727
22118;Lanvallay;-2,011382698;48,45153152
22119;Lanvellec;-3,527946722;48,60672018
22121;Lanvollon;-2,990163911;48,63348141
22122;Laurenan;-2,518847019;48,21521619
22123;Léhon;-2,054170044;48,43833392
22124;Lescouët-Gouarec;-3,206235673;48,16928864
22126;Le Leslay;-2,965112145;48,42395717
22127;Lézardrieux;-3,108322479;48,80272558
22128;Locarn;-3,409989249;48,33228755
22129;Loc-Envel;-3,409889415;48,50981015
22131;Loguivy-Plougras;-3,491755199;48,51041643
22132;Lohuec;-3,526844412;48,46204833
22133;Loscouët-sur-Meu;-2,250940709;48,17562307
22134;Louannec;-3,411948758;48,78334116
22135;Louargat;-3,340897287;48,56098376
22136;Loudéac;-2,750625614;48,17438927
22137;Maël-Carhaix;-3,41042642;48,2880338
22138;Maël-Pestivien;-3,290348132;48,4038537
22139;Magoar;-3,176940107;48,40126647
22140;La Malhoure;-2,494436782;48,39624496
22141;Mantallot;-3,292532084;48,71045813
22143;Matignon;-2,290075604;48,60136333
22144;La Méaugon;-2,846651393;48,50422337
22145;Mégrit;-2,267317422;48,38973401
22146;Mellionnec;-3,290252533;48,16840478
22147;Merdrignac;-2,396175876;48,19359043
22148;Mérillac;-2,390964981;48,24995085
22149;Merléac;-2,910992713;48,27264727
22150;Le Merzer;-3,075172701;48,58175622
22151;Meslin;-2,588033812;48,44482081
22152;Minihy-Tréguier;-3,258155991;48,76801465
22153;Moncontour;-2,633668333;48,35834509
22154;Morieux;-2,610245869;48,52055748
22155;La Motte;-2,705253495;48,23134826
22156;Moustéru;-3,235189621;48,52877441
22157;Le Moustoir;-3,491466426;48,27361174
22158;Mûr-de-Bretagne;-2,983807088;48,19576184
22160;Noyal;-2,463768187;48,45100513
22161;Pabu;-3,143495985;48,58258716
22162;Paimpol;-3,056769556;48,77377639
22163;Paule;-3,460922141;48,2274816
22164;Pédernec;-3,277315415;48,58813696
22165;Penguily;-2,494113632;48,37129959
22166;Penvénan;-3,301852233;48,81616275
22167;Perret;-3,146485196;48,18593143
22168;Perros-Guirec;-3,467431825;48,80933105
22169;Peumerit-Quintin;-3,285032399;48,36340212
22170;Plaine-Haute;-2,859151397;48,4432343
22171;Plaintel;-2,810688887;48,41041515
22172;Plancoët;-2,219358123;48,51459284
22173;Planguenoual;-2,567950692;48,53289257
22174;Pléboulle;-2,333709435;48,59489885
22175;Plédéliac;-2,371622542;48,46849868
22176;Plédran;-2,745404245;48,44314014
22177;Pléguien;-2,948325118;48,63491886
22178;Pléhédel;-3,006654275;48,6946611
22179;Fréhel;-2,361813542;48,63462851
22180;Plélan-le-Petit;-2,22410294;48,42681201
22181;Plélauff;-3,203884546;48,19821805
22182;Plélo;-2,927608574;48,5540642
22183;Plémet;-2,58557665;48,18601175
22184;Plémy;-2,676593405;48,33811229
22185;Plénée-Jugon;-2,415306789;48,35571362
22186;Pléneuf-Val-André;-2,52984219;48,58351487
22187;Plérin;-2,769655668;48,54393726
22188;Plerneuf;-2,880479196;48,50574881
22189;Plésidy;-3,126210224;48,44151368
22190;Pleslin-Trigavou;-2,071074315;48,52744045
22191;Plessala;-2,608669246;48,2700155
22192;Plessix-Balisson;-2,14233206;48,53818859
22193;Plestan;-2,441366556;48,41469583
22194;Plestin-les-Grèves;-3,620337379;48,64802835
22195;Pleubian;-3,133645688;48,84318847
22196;Pleudaniel;-3,152897752;48,76171322
22197;Pleudihen-sur-Rance;-1,94616847;48,51119949
22198;Pleumeur-Bodou;-3,517917497;48,78535195
22199;Pleumeur-Gautier;-3,151547025;48,80021455
22200;Pléven;-2,320925358;48,49119076
22201;Plévenon;-2,320291849;48,65648311
22202;Plévin;-3,516274956;48,22349666
22203;Ploeuc-sur-Lié;-2,76711469;48,34417638
22204;Ploëzal;-3,180370383;48,7169698
22205;Plorec-sur-Arguenon;-2,300848795;48,46344973
22206;Plouagat;-2,989857503;48,53029307
22207;Plouaret;-3,483012155;48,61946462
22208;Plouasne;-2,008156378;48,31169117
22209;Ploubalay;-2,128495961;48,55942924
22210;Ploubazlanec;-3,044713834;48,80548327
22211;Ploubezre;-3,448328624;48,68549295
22212;Plouëc-du-Trieux;-3,187635701;48,67220412
22213;Plouër-sur-Rance;-2,004515754;48,5273101
22214;Plouézec;-2,979399586;48,73854003
22215;Ploufragan;-2,80894984;48,48702236
22216;Plougonver;-3,374878779;48,48489077
22217;Plougras;-3,564615094;48,49643006
22218;Plougrescant;-3,240968604;48,83900245
22219;Plouguenast;-2,709893786;48,27724637
22220;Plouguernével;-3,247372598;48,23392248
22221;Plouguiel;-3,244278319;48,80475553
22222;Plouha;-2,931440234;48,68207448
22223;Plouisy;-3,191512944;48,58387094
22224;Ploulec'h;-3,500691955;48,71850079
22225;Ploumagoar;-3,109589028;48,53051487
22226;Ploumilliau;-3,513258948;48,68363548
22227;Plounérin;-3,548548492;48,56631322
22228;Plounévez-Moëdec;-3,445236336;48,55124549
22229;Plounévez-Quintin;-3,241084597;48,28526726
22231;Plourac'h;-3,551638178;48,41840553
22232;Plourhan;-2,881926305;48,63113465
22233;Plourivo;-3,093416975;48,74203595
22234;Plouvara;-2,925306028;48,49716465
22235;Plouzélambre;-3,53696449;48,64792611
22236;Pludual;-2,986260445;48,666172
22237;Pluduno;-2,280732375;48,52367361
22238;Plufur;-3,572567374;48,61080512
22239;Plumaudan;-2,115045987;48,3564318
22240;Plumaugat;-2,230805752;48,24542932
22241;Plumieux;-2,59167718;48,10621467
22242;Plurien;-2,400105978;48,60970979
22243;Plusquellec;-3,484007184;48,39922571
22244;Plussulien;-3,065580205;48,27835844
22245;Pluzunet;-3,371652596;48,63657805
22246;Pommeret;-2,622200459;48,45858668
22247;Pommerit-Jaudy;-3,242155447;48,72399761
22248;Pommerit-le-Vicomte;-3,103232259;48,61805486
22249;Pont-Melvez;-3,28497061;48,4742423
22250;Pontrieux;-3,159235718;48,69972012
22251;Pordic;-2,824959898;48,57017938
22253;Pouldouran;-3,204696335;48,76316987
22254;Prat;-3,298004292;48,68197348
22255;La Prénessaye;-2,647693308;48,1857742
22256;Quemper-Guézennec;-3,109183346;48,70008506
22257;Quemperven;-3,336802055;48,72565939
22258;Quessoy;-2,656414807;48,42692765
22259;Quévert;-2,085781021;48,46303556
22260;Le Quillio;-2,898246898;48,2403431
22261;Quintenic;-2,421660802;48,51011656
22262;Quintin;-2,911569668;48,40335826
22263;Le Quiou;-1,996996059;48,34563287
22264;La Roche-Derrien;-3,257404385;48,74500467
22265;Rospez;-3,386852251;48,73580754
22266;Rostrenen;-3,311582447;48,22124741
22267;Rouillac;-2,368968826;48,30656677
22268;Ruca;-2,334995582;48,56177844
22269;Runan;-3,226978682;48,68642066
22271;Saint-Adrien;-3,132480242;48,48938736
22272;Saint-Agathon;-3,10087015;48,56304491
22273;Saint-Alban;-2,50872133;48,554542
22274;Saint-André-des-Eaux;-2,013280017;48,37297603
22275;Saint-Barnabé;-2,702198849;48,13820808
22276;Saint-Bihy;-2,967170044;48,37535398
22277;Saint-Brandan;-2,862982621;48,38978619
22278;Saint-Brieuc;-2,762988519;48,51430585
22279;Saint-Caradec;-2,867465495;48,19188844
22280;Saint-Carné;-2,055236113;48,41922137
22281;Saint-Carreuc;-2,749709001;48,40397261
22282;Saint-Cast-le-Guildo;-2,248522939;48,60343688
22283;Saint-Clet;-3,137476097;48,66952944
22284;Saint-Connan;-3,075320629;48,41240288
22285;Saint-Connec;-2,925811581;48,18007252
22286;Saint-Denoual;-2,3836641;48,51862874
22287;Saint-Donan;-2,886348673;48,46575803
22288;Saint-Étienne-du-Gué-de-l'Isle;-2,643010611;48,08557628
22289;Saint-Fiacre;-3,052728577;48,45531804
22290;Saint-Gelven;-3,089188091;48,22773284
22291;Saint-Gildas;-3,006317732;48,42253421
22292;Saint-Gilles-du-Mené;-2,550310033;48,24365422
22293;Saint-Gilles-les-Bois;-3,0909789;48,65685695
22294;Saint-Gilles-Pligeaux;-3,087080263;48,37961748
22295;Saint-Gilles-Vieux-Marché;-2,969328965;48,25020253
22296;Saint-Glen;-2,521190063;48,35317449
22297;Saint-Gouéno;-2,555611707;48,27965386
22298;Saint-Guen;-2,91271568;48,21126108
22299;Saint-Hélen;-1,959133498;48,46588781
22300;Saint-Hervé;-2,812339039;48,27403945
22302;Saint-Jacut-de-la-Mer;-2,192261175;48,59010129
22303;Saint-Jacut-du-Mené;-2,486147347;48,27833503
22304;Saint-Jean-Kerdaniel;-3,034349961;48,55253061
22305;Saint-Jouan-de-l'Isle;-2,178580785;48,2665345
22306;Saint-Judoce;-1,954196214;48,36281289
22307;Saint-Julien;-2,818072338;48,44744146
22308;Saint-Juvat;-2,054431335;48,36168845
22309;Saint-Launeuc;-2,354237097;48,23190922
22310;Saint-Laurent;-3,242677762;48,61562741
22311;Saint-Lormel;-2,235330023;48,55165362
22312;Saint-Maden;-2,068663376;48,33748449
22313;Saint-Martin-des-Prés;-2,964604391;48,30524633
22314;Saint-Maudan;-2,768153841;48,1114854
22315;Saint-Maudez;-2,182779316;48,45436163
22316;Saint-Mayeux;-3,0155308;48,26406258
22317;Saint-Méloir-des-Bois;-2,257125955;48,44243887
22318;Saint-Michel-de-Plélan;-2,222141338;48,4623589
22319;Saint-Michel-en-Grève;-3,556438729;48,67428413
22320;Saint-Nicodème;-3,33976343;48,35385913
22321;Saint-Nicolas-du-Pélem;-3,164474706;48,32260251
22322;Saint-Péver;-3,090965133;48,48243654
22323;Saint-Pôtan;-2,293180983;48,55723993
22324;Saint-Quay-Perros;-3,449367676;48,78134897
22325;Saint-Quay-Portrieux;-2,843091595;48,65388644
22326;Saint-Rieul;-2,420352315;48,44265934
22327;Saint-Samson-sur-Rance;-2,019281231;48,49122956
22328;Saint-Servais;-3,374102916;48,38645074
22330;Saint-Thélo;-2,841057925;48,2462567
22331;Sainte-Tréphine;-3,169812661;48,26569168
22332;Saint-Trimoël;-2,541292356;48,39356733
22333;Saint-Vran;-2,456794699;48,24338193
22334;Saint-Igeaux;-3,114545141;48,27742993
22335;Senven-Léhart;-3,065086136;48,43519201
22337;Sévignac;-2,3199494;48,33247977
22338;Squiffiec;-3,166766158;48,63726719
22339;Taden;-2,053986571;48,48776922
22340;Tonquédec;-3,400214303;48,67568639
22341;Tramain;-2,388854479;48,39985185
22342;Trébédan;-2,162993983;48,40596215
22343;Trébeurden;-3,557116599;48,77090464
22344;Trébrivan;-3,481004388;48,31011423
22345;Trébry;-2,557651396;48,3455867
22346;Trédaniel;-2,605265082;48,34634737
22347;Trédarzec;-3,201732301;48,79059942
22348;Trédias;-2,223173829;48,36510449
22349;Trédrez-Locquémeau;-3,563492587;48,70772299
22350;Tréduder;-3,56663734;48,65497497
22351;Treffrin;-3,526762316;48,29835086
22352;Tréfumel;-2,023878865;48,33732969
22353;Trégastel;-3,505782309;48,81653873
22354;Tréglamus;-3,25476077;48,55725686
22356;Trégomeur;-2,883197034;48,56726591
22357;Trégon;-2,184475792;48,56656766
22358;Trégonneau;-3,163305818;48,61373683
22359;Trégrom;-3,402557961;48,5948008
22360;Trégueux;-2,744858279;48,4802954
22361;Tréguidel;-2,94285046;48,60047814
22362;Tréguier;-3,231793308;48,78491941
22363;Trélévern;-3,369566613;48,80139245
22364;Trélivan;-2,106859671;48,43041158
22365;Trémargat;-3,267344351;48,33011781
22366;Trémel;-3,61807615;48,60489619
22367;Tréméloir;-2,860785975;48,55019382
22368;Tréméreuc;-2,063503473;48,5602172
22369;Trémeur;-2,268362418;48,35071203
22370;Tréméven;-3,032290178;48,67118393
22371;Trémorel;-2,302159862;48,19131285
22372;Trémuson;-2,848583095;48,52443327
22373;Tréogan;-3,52950016;48,18680653
22375;Tressignaux;-2,975461445;48,6104289
22376;Trévé;-2,807713641;48,21612611
22377;Tréveneuc;-2,873845821;48,65992759
22378;Trévérec;-3,055323586;48,65906056
22379;Trévou-Tréguignec;-3,344657714;48,81192564
22380;Trévron;-2,068312892;48,38869213
22381;Trézény;-3,360831205;48,75432603
22383;Troguéry;-3,224923809;48,76018682
22384;Uzel;-2,848071034;48,28090245
22385;La Vicomté-sur-Rance;-1,984341808;48,48874725
22386;Le Vieux-Bourg;-3,003921432;48,39066096
22387;Le Vieux-Marché;-3,43801918;48,61350745
22388;Vildé-Guingalan;-2,151610857;48,43624412
22389;Yffiniac;-2,681964057;48,46780986
22390;Yvias;-3,046413803;48,7145053
22391;Yvignac-la-Tour;-2,170606552;48,34897501
23001;Ahun;2,024302292;46,08646464
23002;Ajain;1,996022653;46,21097921
23003;Alleyrat;2,153988175;45,98795446
23004;Anzême;1,849873646;46,25366046
23005;Arfeuille-Châtain;2,434195246;46,06044247
23006;Arrènes;1,567755053;46,07204017
23007;Ars;2,083925823;45,99938279
23008;Aubusson;2,166705428;45,95073729
23009;Auge;2,332498706;46,23710743
23010;Augères;1,727829033;46,08039157
23011;Aulon;1,696155346;46,09186079
23012;Auriat;1,634006079;45,87126738
23013;Auzances;2,50610234;46,02676394
23014;Azat-Châtenet;1,769521688;46,08657893
23015;Azerables;1,475266588;46,35280066
23016;Banize;1,997987866;45,93665322
23017;Basville;2,412504527;45,85803356
23018;Bazelat;1,5320665;46,35051923
23019;Beissat;2,283891515;45,76451141
23020;Bellegarde-en-Marche;2,294173178;45,98170641
23021;Bénévent-l'Abbaye;1,629874488;46,11838886
23022;Bétête;2,069589316;46,36181105
23023;Blaudeix;2,084782658;46,22937297
23024;Blessac;2,113202376;45,96378052
23025;Bonnat;1,913939905;46,32302651
23026;Bord-Saint-Georges;2,287129064;46,25174448
23027;Bosmoreau-les-Mines;1,754543438;46,00254566
23028;Bosroger;2,250770934;46,00388073
23029;Le Bourg-d'Hem;1,840542945;46,30066824
23030;Bourganeuf;1,74840234;45,94945936
23031;Boussac;2,222449206;46,34813718
23032;Boussac-Bourg;2,215751406;46,36794359
23033;La Brionne;1,78945763;46,16499007
23034;Brousse;2,452335721;45,97205599
23035;Budelière;2,474931682;46,2206265
23036;Bussière-Dunoise;1,76061901;46,25584473
23037;Bussière-Nouvelle;2,419223385;46,01385723
23038;Bussière-Saint-Georges;2,155028925;46,40175008
23039;La Celle-Dunoise;1,781545598;46,31223456
23040;La Celle-sous-Gouzon;2,209621898;46,21888741
23041;La Cellette;2,009809157;46,40131205
23042;Ceyroux;1,664761992;46,05946727
23043;Chamberaud;2,043869961;46,05008498
23044;Chambon-Sainte-Croix;1,769498033;46,35320075
23045;Chambon-sur-Voueize;2,418127633;46,19274221
23046;Chambonchard;2,541481897;46,16096371
23047;Chamborand;1,573375421;46,15734853
23048;Champagnat;2,286753895;46,02015917
23049;Champsanglard;1,888932896;46,28073906
23050;La Chapelle-Baloue;1,568355337;46,35891595
23051;La Chapelle-Saint-Martial;1,922503802;46,02526127
23052;La Chapelle-Taillefert;1,833632471;46,11388229
23053;Chard;2,490753617;45,9496042
23054;Charron;2,564496117;46,03780424
23055;Châtelard;2,467479135;45,96392123
23056;Châtelus-le-Marcheix;1,625293274;46,00695301
23057;Châtelus-Malvaleix;2,03302777;46,29722773
23058;Le Chauchet;2,329177244;46,11046322
23059;La Chaussade;2,24852519;45,98769201
23060;Chavanat;1,966582827;45,95212512
23061;Chénérailles;2,171356908;46,11302466
23062;Chéniers;1,82755643;46,35136192
23063;Clairavaux;2,177132643;45,77598471
23064;Clugnat;2,119373;46,30001989
23065;Colondannes;1,616918823;46,28822388
23066;Le Compas;2,452119337;46,00369753
23067;La Courtine;2,243726078;45,73005081
23068;Cressat;2,092880968;46,13444878
23069;Crocq;2,365197527;45,85078352
23070;Crozant;1,612754804;46,38238211
23071;Croze;2,167589767;45,82458478
23072;Domeyrot;2,14662907;46,24932652
23073;Dontreix;2,547038908;45,97883959
23074;Le Donzeil;1,985272688;46,03542416
23075;Dun-le-Palestel;1,662143097;46,30379936
23076;Évaux-les-Bains;2,499372501;46,16870901
23077;Faux-la-Montagne;1,935595097;45,74318782
23078;Faux-Mazuras;1,77952648;45,92280221
23079;Felletin;2,182692011;45,89032773
23080;Féniers;2,12670971;45,74432459
23081;Flayat;2,386575083;45,7783748
23082;Fleurat;1,683236624;46,23237582
23083;Fontanières;2,520122515;46,10680194
23084;La Forêt-du-Temple;1,905493067;46,42706901
23086;Fransèches;2,040415675;46,02898747
23087;Fresselines;1,699169991;46,37823271
23088;Gartempe;1,726421957;46,15238568
23089;Genouillac;1,99390804;46,34488785
23090;Gentioux-Pigerolles;2,00847727;45,78497013
23091;Gioux;2,114795961;45,80170099
23092;Glénic;1,941263995;46,22987606
23093;Gouzon;2,230580821;46,18702485
23095;Le Grand-Bourg;1,655800633;46,16001168
23096;Guéret;1,870973393;46,16260636
23097;Issoudun-Létrieix;2,163341467;46,06623541
23098;Jalesches;2,082689876;46,29565495
23099;Janaillat;1,774667025;46,04797455
23100;Jarnages;2,080609675;46,19001561
23101;Jouillat;1,938379181;46,26820387
23102;Ladapeyre;2,049956702;46,24882087
23103;Lafat;1,605911723;46,33854426
23104;Lavaufranche;2,272065989;46,30534261
23105;Lavaveix-les-Mines;2,093640291;46,07472119
23106;Lépaud;2,384714587;46,23092816
23107;Lépinas;1,937027643;46,05865642
23108;Leyrat;2,293426989;46,35778391
23109;Linard;1,876346378;46,36654303
23110;Lioux-les-Monges;2,445059896;45,94101181
23111;Lizières;1,572683494;46,20870702
23112;Lourdoueix-Saint-Pierre;1,828680228;46,399943
23113;Lupersat;2,358292219;45,99003832
23114;Lussat;2,331280623;46,18616535
23115;Magnat-l'Étrange;2,26856332;45,79503063
23116;Mainsat;2,385821585;46,04746365
23117;Maison-Feyne;1,670284059;46,34738787
23118;Maisonnisses;1,902996265;46,06073143
23119;Malleret;2,322998694;45,76197747
23120;Malleret-Boussac;2,150563069;46,34169263
23121;Malval;1,897850209;46,35632948
23122;Mansat-la-Courrière;1,795733731;45,96481527
23123;Les Mars;2,49162023;45,99594659
23124;Marsac;1,584263564;46,10016038
23125;Le Mas-d'Artige;2,186389356;45,73390843
23126;Masbaraud-Mérignat;1,720296321;45,97579239
23127;Mautes;2,386156437;45,93609589
23128;Mazeirat;1,987540801;46,13857463
23129;La Mazière-aux-Bons-Hommes;2,443751818;45,88885596
23130;Méasnes;1,779492358;46,42338841
23131;Mérinchal;2,49402971;45,90848704
23132;Montaigut-le-Blanc;1,733267136;46,11860007
23133;Montboucher;1,680980765;45,94759539
23134;Le Monteil-au-Vicomte;1,94435601;45,90906701
23136;Mortroux;1,907195287;46,39551095
23137;Mourioux-Vieilleville;1,637999165;46,07958117
23138;Moutier-d'Ahun;2,062689154;46,10024186
23139;Moutier-Malcard;1,95016253;46,38374357
23140;Moutier-Rozeille;2,198126255;45,9183166
23141;Naillat;1,650675517;46,25897377
23142;Néoux;2,263930669;45,91615161
23143;Noth;1,583352724;46,24249081
23144;La Nouaille;2,070123958;45,83930856
23145;Nouhant;2,391693265;46,28687092
23146;Nouzerines;2,110703642;46,38902539
23147;Nouzerolles;1,740317703;46,38321949
23148;Nouziers;1,96115775;46,42348185
23149;Parsac;2,140294248;46,19731636
23150;Peyrabout;1,917051046;46,10041375
23151;Peyrat-la-Nonière;2,252381824;46,08053661
23152;Pierrefitte;2,232676506;46,15210107
23154;Pionnat;2,026461601;46,17038653
23155;Pontarion;1,846672098;45,99647046
23156;Pontcharraud;2,274516666;45,86136133
23157;La Pouge;1,939554578;45,9740091
23158;Poussanges;2,220938989;45,81639816
23159;Puy-Malsignat;2,214501933;46,03587767
23160;Reterre;2,467453206;46,1064007
23161;Rimondeix;2,11567691;46,23180469
23162;Roches;1,990998704;46,28109597
23164;Rougnat;2,496035255;46,05772974
23165;Royère-de-Vassivière;1,901348603;45,83801572
23166;Sagnat;1,624861107;46,3130718
23167;Sannat;2,415456577;46,12305656
23168;Sardent;1,859070307;46,04589611
23169;La Saunière;1,940998372;46,12891018
23170;Savennes;1,886647336;46,10826235
23171;Sermur;2,415050363;45,96956885
23172;La Serre-Bussière-Vieille;2,335184524;46,05598329
23173;Soubrebost;1,838812896;45,96274339
23174;Soumans;2,331040957;46,30447302
23175;Sous-Parsat;1,978915648;46,05814948
23176;La Souterraine;1,475540095;46,2368347
23177;Saint-Agnant-de-Versillat;1,505714048;46,28075449
23178;Saint-Agnant-près-Crocq;2,338001662;45,80660941
23179;Saint-Alpinien;2,242321439;45,96266422
23180;Saint-Amand;2,206984923;45,97693294
23181;Saint-Amand-Jartoudeix;1,66857623;45,9178336
23182;Saint-Avit-de-Tardes;2,298394131;45,92018264
23183;Saint-Avit-le-Pauvre;2,047302073;45,99276306
23184;Saint-Bard;2,407246505;45,91360938
23185;Saint-Chabrais;2,208169622;46,12491693
23186;Saint-Christophe;1,86091866;46,09661051
23187;Saint-Dizier-la-Tour;2,151016798;46,14212219
23188;Saint-Dizier-les-Domaines;2,047298566;46,32298037
23189;Saint-Dizier-Leyrenne;1,704552237;46,02752163
23190;Saint-Domet;2,2953205;46,05075166
23191;Saint-Éloi;1,817692725;46,07851326
23192;Saint-Étienne-de-Fursac;1,532815285;46,12688224
23193;Sainte-Feyre;1,913080679;46,15727165
23194;Sainte-Feyre-la-Montagne;2,232511449;45,89551888
23195;Saint-Fiel;1,895127586;46,21335412
23196;Saint-Frion;2,22257377;45,86439005
23197;Saint-Georges-la-Pouge;1,962982675;45,99777476
23198;Saint-Georges-Nigremont;2,272795832;45,83585053
23199;Saint-Germain-Beaupré;1,557118509;46,31626504
23200;Saint-Goussaud;1,560814369;46,03142308
23201;Saint-Hilaire-la-Plaine;1,984573915;46,11580694
23202;Saint-Hilaire-le-Château;1,897885691;45,99356954
23203;Saint-Julien-la-Genête;2,474738209;46,1417162
23204;Saint-Julien-le-Châtel;2,270359898;46,11807645
23205;Saint-Junien-la-Bregère;1,743792335;45,8848956
23206;Saint-Laurent;1,959771994;46,16086173
23207;Saint-Léger-Bridereix;1,578337436;46,28116445
23208;Saint-Léger-le-Guérétois;1,815228681;46,15108609
23209;Saint-Loup;2,281108914;46,14652808
23210;Saint-Maixant;2,198121927;45,99862126
23211;Saint-Marc-à-Frongier;2,110563525;45,91951687
23212;Saint-Marc-à-Loubaud;1,990907353;45,84355068
23213;Saint-Marien;2,215720496;46,41240327
23214;Saint-Martial-le-Mont;2,090086051;46,05055618
23215;Saint-Martial-le-Vieux;2,308611349;45,68974698
23216;Saint-Martin-Château;1,811309063;45,84971852
23217;Saint-Martin-Sainte-Catherine;1,561253277;45,94275254
23218;Saint-Maurice-près-Crocq;2,315211139;45,8577545
23219;Saint-Maurice-la-Souterraine;1,425797279;46,21067712
23220;Saint-Médard-la-Rochette;2,146665543;46,02234362
23221;Saint-Merd-la-Breuille;2,430636992;45,73341298
23222;Saint-Michel-de-Veisse;2,050870266;45,95363345
23223;Saint-Moreil;1,694301968;45,86023664
23224;Saint-Oradoux-de-Chirouze;2,325376181;45,72880826
23225;Saint-Oradoux-près-Crocq;2,375509221;45,88894876
23226;Saint-Pardoux-d'Arnet;2,325729245;45,88145102
23227;Saint-Pardoux-Morterolles;1,828657838;45,90538483
23228;Saint-Pardoux-le-Neuf;2,228654583;45,93601949
23229;Saint-Pardoux-les-Cards;2,124181944;46,09213546
23230;Saint-Pierre-Chérignat;1,614251413;45,95985652
23231;Saint-Pierre-de-Fursac;1,492049745;46,16804688
23232;Saint-Pierre-Bellevue;1,896920281;45,90784727
23233;Saint-Pierre-le-Bost;2,262454964;46,39679628
23234;Saint-Priest;2,356748308;46,09410261
23235;Saint-Priest-la-Feuille;1,535337663;46,19866761
23236;Saint-Priest-la-Plaine;1,631952597;46,20369628
23237;Saint-Priest-Palus;1,676051057;45,89474891
23238;Saint-Quentin-la-Chabanne;2,146300995;45,87874664
23239;Saint-Sébastien;1,530115041;46,39376415
23240;Saint-Silvain-Bas-le-Roc;2,216977531;46,33181565
23241;Saint-Silvain-Bellegarde;2,307759693;45,96615421
23242;Saint-Silvain-Montaigut;1,76001928;46,1421068
23243;Saint-Silvain-sous-Toulx;2,188565493;46,25943373
